code,xcoord,ycoord,perc_poverty,metro,pop_density,gdp_percapita,perc_secondary_compelte,income_gini,lab_perc_of_totpob,street_density_km,intersection_density_km,regularity,bet_cen_Gini,clo_cen_Gini,inf_cen_Gini,country
4635,-120.79136,45.87326,.149,1,1.45762132821842,3.93356264774966,.934,.3869,.493,1.33449363245457,.472282623450716,-.710537822474858,.79753601,.1104519,.16931576,2
4005,-78.99555,33.92128,.17,2,4.59507796875253,3.549138690902,.919,.4435,.591,4.57654927061522,6.04844134256165,-.605512391538592,.85855426,.10963391,.17996279,2
4789,-104.35347,42.08798,.132,1,.854357449034295,3.75345546806427,.932,.4358,.591,.940151844113901,.263544255578491,-.479921000658328,.77123953,.1724554,.17856124,2
4793,-110.6564,42.26376,.093,1,.550972971307141,3.71756299502796,.945,.3888,.674,.163267642380312,.0857240074632819,-.76353591160221,.82730144,.11264145,.13831469,2
4024,-79.72767,33.6219,.282,1,2.62014733449013,3.04550905989928,.881,.5027,.485,1.80209876636258,.879119949517515,-.755294117647059,.74809106,.12718514,.17024131,2
2028,-89.68436,37.38489,.177,2,3.94725560450041,3.83278950812223,.926,.4592,.645,3.15518471605616,2.7002371418934,-.658234126984127,.77262197,.13289612,.14311956,2
2056,-93.02127,37.68114,.157,2,2.47033887988543,2.71971816027735,.888,.3961,.524,2.52796908176651,1.50579517772461,-.779257849666984,.76382979,.1166128,.15029054,2
3418,-97.59504,40.17626,.109,1,1.24899401547797,4.31867870769772,.942,.4765,.609,2.41138096156235,.843784098497576,.0753205128205128,.59545618,.11234702,.18922196,2
889,-89.43535,38.8883,.157,2,2.86665110511922,3.43774385973415,.916,.4308,.565,2.70091210787233,1.80725081723303,-.527293190770962,.73642481,.13844994,.162718,2
2298,-101.12443,42.54503,.09,1,-.984122881723463,4.33167470127753,.934,.3956,.719,.366544184318181,.0443078983963205,-.558479532163743,.73360815,.158844,.19041,2
3940,-78.99864,41.12913,.142,1,3.27662292442093,3.553603118533,.923,.4112,.58,3.14430512576176,2.03990185839354,-.732946298984035,.74976137,.09123713,.15922955,2
3320,-90.53871,38.25927,.109,2,4.86975072884911,3.038273797955,.909,.3879,.671,5.21978112627434,5.68483460289805,-.808258974891056,.83604159,.08306991,.15729349,2
3555,-81.17752,35.92238,.147,2,4.0106371866399,3.09817435758003,.886,.4284,.587,3.75664136605774,2.87805468409666,-.898655635987591,.78794758,.100791,.15571418,2
2016,-92.30724,38.99186,.187,2,4.56640168681066,3.82896837845945,.956,.4826,.689,3.66975245256655,3.85025944793592,-.684567719091177,.80379393,.15770806,.16246506,2
4395,-94.14551,31.79211,.231,1,2.52449313738381,4.08145130458146,.865,.4716,.564,2.2356683041225,1.12300427739585,-.788062283737024,.77966636,.12317172,.14777098,2
2597,-122.03969,40.76391,.181,2,2.90690137897301,3.66810842155471,.92,.4506,.534,1.51740318242274,1.28162015165922,-.744057724957555,.7982318,.16814016,.12721203,2
2167,-108.26915,45.93956,.101,2,3.11506257025108,4.07805154732513,.945,.4613,.678,1.4357291557472,1.0432253393,-.513681241184767,.82806983,.16980424,.15734195,2
3590,-76.6975,36.44668,.124,2,2.58750038844587,2.52807321525252,.892,.3867,.589,1.56337158537762,.640781225517833,-.829787234042553,.65170523,.09583099,.13682101,2
3535,-74.0256,41.15028,.142,2,6.57010420989087,4.08402025129877,.93,.4298,.649,9.42950325733216,16.2316294637486,-.808222958057395,.78032702,.11084961,.1266528,2
796,-114.80659,43.46666,.223,1,-.972807031913302,4.03307909036555,.938,.493,.647,1.17307579937346,.458511475071337,-.705743509047994,.75262718,.12814654,.20132606,2
4605,-76.35972,36.85915,.177,2,7.00584166156687,4.06170211960478,.881,.4193,.636,17.0754237968654,41.5131230434338,-.303691275167785,.76697299,.12163159,.1458736,2
3332,-90.34671,37.47865,.188,1,2.27055369944751,3.09984816358658,.857,.4035,.555,1.47572635693995,.665383197614681,-.717978848413631,.74039076,.16683636,.14466867,2
4430,-97.61536,26.47412,.356,1,2.66618031676492,3.47281666306864,.875,.5157,.358,2.24887924564555,1.23045251412274,-.335106382978723,.67348212,.14944527,.16364019,2
2145,-115.13299,47.67658,.212,1,.461792176735683,3.23987708528131,.917,.4276,.68,1.1787921134203,.267283224408292,-.749344520188778,.84387182,.11892076,.16392106,2
3513,-74.96145,43.42034,.149,2,2.86312846316345,3.28932203382844,.929,.4157,.614,1.2686388769301,.783162003724077,-.700489853044087,.74945699,.15149681,.15942098,2
3548,-73.84337,43.56173,.099,2,3.36827263275927,3.98813390177506,.936,.4439,.628,1.93528600263605,1.60105686284584,-.791794585542841,.82785079,.12132036,.16172521,2
3163,-93.80099,44.82017,.04,2,4.64724760812921,3.90594659679341,.974,.4281,.761,4.46524391044269,5.47557906789475,-.603053435114504,.80883287,.11033523,.16946497,2
3028,-99.88825,37.692,.162,1,2.50175283431351,3.7522312404227,.874,.4089,.693,2.1663434722698,1.07399932052222,-.349721402818748,.75292414,.16079304,.19330401,2
4443,-110.58725,39.64835,.162,1,1.69836487990818,3.88055783336781,.903,.4088,.625,.729649124634997,.32826063023045,-.614342629482072,.82078026,.18830789,.17746646,2
3619,-77.39769,36.41736,.254,1,2.71591307221827,3.13788554529018,.84,.469,.491,1.97034841114323,1.12321330950847,-.814221652786675,.82416136,.10605708,.17310298,2
4175,-86.16088,36.39026,.133,2,3.2830729257285,2.92343840637789,.87,.4558,.61,2.49951184181811,1.23752769002441,-.797814207650273,.70995104,.17399964,.13825921,2
2912,-86.26185,41.32467,.115,1,3.71044914668124,3.51055399079238,.913,.4175,.645,3.43127785553142,2.40035384515947,-.465554749818709,.72973688,.12843383,.1903709,2
3898,-123.41289,44.90323,.154,2,3.69561220916695,3.04503200120723,.943,.4571,.527,1.48099920151715,1.15811278546038,-.57129963898917,.79861196,.0968394,.17448499,2
4348,-99.1103,29.35573,.127,2,2.62511530251816,2.8617498289351,.908,.4392,.562,1.93612620166732,1.13322893471386,-.619391438886024,.79620224,.10954614,.14554861,2
2868,-89.91556,41.7551,.111,1,3.47999755216755,3.61195288444366,.925,.4206,.628,2.77512349359909,1.86434870454279,-.319975713418336,.75973747,.10563794,.17795554,2
2497,-111.789,32.09713,.183,2,3.73684339777147,3.58800352653104,.926,.4041,.587,1.43950393182726,1.64597955451228,-.544174268068942,.86552067,.15295728,.16246088,2
4121,-85.72143,35.38434,.285,1,2.67299197798133,2.69885394822743,.874,.4796,.463,1.88991470484143,1.42754778195809,-.772932330827068,.82542908,.10880096,.15197948,2
2863,-87.84922,38.44273,.131,1,3.00328688349279,3.40312937382948,.929,.4149,.642,3.65466707431762,4.78714443492276,-.785327069027828,.7667584,.09735593,.12446635,2
1887,-86.41313,41.95447,.172,2,4.6614837336402,3.72305167582185,.922,.4676,.607,4.90907673301146,5.15890592288423,-.532072477185557,.8200794,.10447284,.18263344,2
3239,-93.96235,45.17298,.05,2,4.31906593332374,3.37812698618248,.958,.3723,.752,3.93025468001384,3.24076681919159,-.633731451321028,.80990227,.10447979,.17993925,2
4741,-91.11451,43.90632,.144,2,4.6056892672421,3.99512957830025,.962,.4482,.688,3.34562436161088,3.66193725871239,-.450777202072539,.80058702,.13746508,.13686683,2
2859,-89.6626,42.35129,.161,1,3.46226232973644,3.74943014166789,.931,.4284,.645,2.95946210957745,1.89384981395406,-.472806381435823,.74255129,.14568186,.180667,2
2495,-113.75779,35.70472,.186,2,1.77473685633845,3.14043205514513,.887,.4382,.455,.325645681444181,.283041054085518,-.524866420057542,.88778307,.09164104,.13552476,2
3348,-89.78742,36.21306,.285,1,2.63780054018617,3.27307345847652,.852,.4286,.66,2.85894303819006,1.63051103226082,-.535353535353535,.68935762,.11912189,.18558901,2
2855,-90.61114,40.15718,.215,1,1.86493047427945,3.61472202942977,.921,.4419,.476,2.25320728443802,.939493669721366,-.698965192850423,.69898352,.13646057,.15258506,2
3856,-96.68337,34.7296,.173,1,3.01527160932925,3.86294150994587,.916,.43,.617,2.06863133846755,1.31355241260596,-.383539094650206,.73226199,.17552352,.15727782,2
4765,-92.45,45.03437,.048,2,3.82933761494234,3.45610507868634,.964,.3986,.732,3.42186530063806,2.46415025298415,-.566017079045325,.76673447,.10109796,.18463724,2
2451,-86.14415,32.59785,.135,2,3.92035534903571,2.99547779317661,.904,.4204,.575,3.37276736670871,3.06519243191438,-.777686796315251,.85131406,.10580332,.13378846,2
3064,-92.15908,31.67885,.248,1,2.22015584226574,3.41974809983002,.917,.4784,.486,2.62222284713351,2.11939446706883,-.824766355140187,.80320972,.10732119,.16381686,2
4059,-99.48573,44.54748,.142,1,-.455720490260386,4.30887362044113,.956,.4048,.674,1.13765046334997,.246327720896471,-.361313868613139,.69985118,.13343294,.17681097,2
2487,-85.79833,32.86698,.212,1,3.09899193235663,3.3641478572119,.853,.4523,.525,2.80693167406238,2.61399570780547,-.807278742762614,.85465277,.1213296,.16365955,2
2587,-121.06998,36.60308,.097,2,2.77274648791912,3.677395958444,.917,.5429,.373,.875731619757046,.588309705695234,-.6633475580844,.80502462,.18289058,.16309652,2
3682,-101.83184,47.31213,.073,1,1.16187523003711,4.81435554297929,.964,.373,.653,1.70397265436433,.680794423094855,-.554708764289603,.78160405,.11618661,.17935706,2
3256,-88.6623,32.4042,.215,1,3.77977304102367,3.54450577865103,.902,.4842,.588,2.96181139437781,2.656943688679,-.544361525704809,.72336573,.16717345,.1346885,2
2304,-97.08685,41.57487,.082,1,2.28937180168075,4.02067878900197,.872,.4181,.724,2.50934567490135,.921032024141479,.12678936605317,.60672105,.1131549,.2067259,2
4292,-95.85847,32.21129,.18,1,3.55295733426283,2.98748674442023,.891,.4632,.521,2.56073824137092,2.08528155286264,-.761378136962994,.84346344,.11166853,.18909359,2
3062,-92.0696,30.20491,.166,2,5.80835370340905,4.11234571587781,.937,.4938,.683,7.68506341992292,12.7417067722089,-.59781370986108,.79618922,.12617116,.13154715,2
3718,-83.78498,39.91592,.166,2,4.88969915914287,3.44638842756238,.903,.4423,.603,4.06120226072828,4.48980520482083,-.538628472222222,.75924739,.15934039,.16256273,2
3515,-73.94936,40.63618,.219,2,9.55740141521378,3.4432974109879,.896,.517,.633,21.3806951759167,69.2551841501562,.230806180449924,.66263885,.10217376,.11801692,2
3479,-103.54817,35.10403,.216,1,.15561253793469,3.4392138809383,.907,.4369,.602,1.13874391591314,.392368216206521,-.452985586822237,.82738492,.14450181,.15549353,2
3521,-73.58942,40.74067,.059,2,7.51586536854848,4.08187971462149,.954,.453,.653,19.2257642265299,46.9812430569127,-.567018094159333,.81243476,.10454141,.1385599,2
2762,-82.93491,31.9283,.277,1,2.67373827488959,3.16826712219952,.83,.4382,.339,1.83455889776953,1.11601365727717,-.536025336500396,.69538729,.14970668,.16803459,2
2878,-85.50087,39.30713,.114,1,3.30296128877921,3.8614098390695,.92,.3907,.655,2.84234770604103,1.73376396369908,-.551020408163265,.71789553,.14984089,.17757066,2
3525,-76.19971,43.00492,.149,2,5.44799123783368,4.08298523954766,.931,.4244,.584,5.23053634862491,6.47463071006628,-.621684145589143,.79479231,.14454545,.15153651,2
4000,-79.70189,34.02362,.196,2,4.20118167277691,3.81124853444022,.896,.475,.613,3.75290601680036,3.50453238629947,-.700151996683709,.79736966,.11307127,.13700674,2
3698,-102.65763,46.80851,.081,1,2.11399472886164,4.67513357090782,.952,.4173,.738,2.25883199571965,1.08679199791156,-.484508547008547,.78855553,.12858303,.17025992,2
997,-98.75637,38.4789,.157,1,2.46933723469241,3.80033163725759,.913,.4392,.659,2.5887225469093,1.13105340959854,.069110347460863,.68966028,.15770233,.20204143,2
3889,-121.64965,42.68763,.187,1,1.45569050954643,3.40832896800747,.914,.4387,.556,.97827537420206,.384863839667016,-.62759089364594,.85325834,.15725503,.15156264,2
2658,-80.47107,27.37764,.166,2,5.27006597108267,3.26672131668947,.912,.4613,.547,4.65674476816883,8.1692144347309,-.585239605944231,.82343574,.11200886,.16019543,2
2698,-82.99767,33.27216,.3,1,1.98337548245813,2.92180098132991,.8,.4496,.335,2.40362779647622,1.13987774338722,-.856218547807333,.77786103,.12102718,.16463552,2
802,-113.60124,42.28348,.147,1,1.25776667590275,4.12306642905581,.897,.402,.629,1.51319052126885,.5880908325739,-.597845601436266,.79486404,.1192317,.16209048,2
3809,-96.29799,34.5884,.203,1,1.46860228264284,3.06138854571258,.886,.5045,.554,1.57493712782887,.742791022644917,-.571428571428572,.75841387,.14806089,.12637286,2
2586,-121.34254,38.45107,.167,2,6.37452456780639,3.98620816533139,.933,.4069,.659,7.37410122892594,14.554868810597,-.594958496432636,.85504815,.10048721,.14776602,2
1791,-78.6928,39.62358,.168,2,4.20394237250375,3.64469677088346,.915,.458,.533,3.14556998620179,3.39714306952906,-.672962763086886,.82242721,.16460497,.17242372,2
3025,-96.04594,42.38979,.14,2,3.81451589688215,3.89594357794158,.919,.4389,.694,2.96210107657476,2.48692729580944,-.305699481865285,.76963464,.15892738,.17835614,2
